feature_name,importance
time_gap_to_next_inview_impression_time_std,8697.189929962158
past_inview_count_std,8692.027893781662
article_last_read_time_diff,8562.920200109482
rounded_15m_inview_count_mean-rounded_15m_inview_count,8546.141038179398
past_inview_count,8359.878823280334
rounded_20m_inview_count_max/rounded_20m_inview_count,8342.32370853424
rounded_6h_inview_count_max/rounded_6h_inview_count,8261.427554607391
rounded_3m_inview_count_mean-rounded_3m_inview_count,8236.126866102219
click_cossim_item2vec_mean_1,8223.855547904968
past_inview_count_mean,8039.3517236709595
rounded_10m_inview_count_mean-rounded_10m_inview_count,7963.677441120148
rounded_1m_inview_count,7872.465205669403
time_gap_to_next_inview_impression_time_median/time_gap_to_next_inview_impression_time,7753.27902340889
time_gap_to_next_inview_impression_time_max-time_gap_to_next_inview_impression_time,7696.284445524216
time_gap_from_prev_inview_impression_time_std,7694.995983362198
rounded_1h_inview_count_min,7600.649969577789
rounded_5m_inview_count_mean-rounded_5m_inview_count,7434.704019069672
rounded_1h_inview_count_mean,7367.753904342651
rounded_30m_inview_count_max,7335.556681871414
time_gap_from_prev_inview_impression_time_mean-time_gap_from_prev_inview_impression_time,7205.583424568176
rounded_1m_inview_count_std,7050.162401676178
click_cossim_item2vec_read_time_mean_0,6606.623793125153
rounded_10m_inview_count_std,6506.576748371124
rounded_20m_inview_count_median,6502.563924789429
past_inview_count_median-past_inview_count,6478.056260108948
rounded_2m_inview_count_std,6367.1110763549805
click_cossim_item2vec_scroll_mean_3,6360.488316774368
rounded_3m_inview_count_std,6327.527006387711
time_gap_to_next_inview_impression_time_mean-time_gap_to_next_inview_impression_time,6128.691185951233
rounded_30m_inview_count_min,6091.954053401947
rounded_1m_inview_count_max,6013.185104370117
rounded_5m_inview_count_std,5920.841132879257
rounded_20m_inview_count_max,5920.454261779785
rounded_1m_inview_count_median,5867.1645674705505
click_cossim_item2vec_scroll_mean_2,5866.405021190643
time_gap_from_prev_inview_impression_time_max/time_gap_from_prev_inview_impression_time,5689.423898935318
time_gap_from_prev_inview_impression_time_max-time_gap_from_prev_inview_impression_time,5621.732194662094
time_gap_to_next_inview_impression_time_max/time_gap_to_next_inview_impression_time,5587.638304233551
time_gap_from_prev_inview_impression_time_mean/time_gap_from_prev_inview_impression_time,5534.81295800209
inview_count_max/inview_count,5477.198233604431
rounded_20m_inview_count_mean,5300.071613073349
rounded_15m_inview_count_max,5237.4720005989075
rounded_20m_inview_count_min,5222.952441692352
click_cossim_item2vec_mean_3,5157.567008256912
rounded_15m_inview_count_min,5111.006666660309
rounded_3m_inview_count_min,5040.922989368439
rounded_1m_inview_count_min,4996.426387548447
rounded_15m_inview_count_median,4969.087361097336
rounded_10m_inview_count_min,4903.984965801239
rounded_10m_inview_count_max,4773.770166873932
rounded_10m_inview_count_median,4730.8568477630615
inview_count_min-inview_count,4718.085429191589
rounded_5m_inview_count_max,4645.147236824036
inview_count,4549.847778558731
rounded_2m_inview_count_max,4523.596689224243
rounded_2m_inview_count_min,4450.744989871979
rounded_5m_inview_count_min,4441.394634485245
click_cossim_item2vec_read_time_mean_3,4389.55831694603
rounded_2m_inview_count_median,4345.383553981781
cooccur_count_mean_norm,4230.880007743835
rounded_3m_inview_count_median,4145.237213373184
time_gap_from_prev_inview_impression_time_median-time_gap_from_prev_inview_impression_time,4010.830093383789
time_gap_from_prev_inview_impression_time_min-time_gap_from_prev_inview_impression_time,3947.4421951770782
rounded_15m_inview_count_mean,3916.123688697815
rounded_5m_inview_count_median,3886.8979806900024
rounded_1m_inview_count_mean,3812.3693294525146
rounded_3m_inview_count_max,3712.981080532074
time_gap_from_prev_inview_impression_time_min/time_gap_from_prev_inview_impression_time,3586.863558292389
time_gap_to_next_inview_impression_time_median-time_gap_to_next_inview_impression_time,3523.6003544330597
past_inview_count_max/past_inview_count,3468.449551343918
time_gap_to_next_inview_impression_time_min-time_gap_to_next_inview_impression_time,3356.5122349262238
click_cossim_item2vec_read_time_mean_2,3146.7868659496307
rounded_2m_inview_count_mean,3102.288574695587
rounded_3m_inview_count_mean,2720.6649861335754
inview_count_median,2609.431444644928
rounded_5m_inview_count_mean,2593.067991733551
inview_count_max,2302.51016998291
inview_count_max-inview_count,1756.1292219161987
is_subscriber,1568.2671780586243
past_inview_count_max-past_inview_count,1542.9217545986176
postcode,1250.3033723831177
past_inview_count_median,1076.5520491600037
past_inview_count_max,984.6462590694427
age,872.2973117828369
min_count_article_ids_inview,748.1364488601685
inview_count_min,706.6445875167847
gender,693.6251504421234
is_sso_user,647.3253512382507
article_read_count,604.9252488613129
past_inview_count_min,179.32793045043945
