feature_name,importance
rounded_1m_inview_count_min-rounded_1m_inview_count,12811.985189437866
rounded_10m_inview_count_max/rounded_10m_inview_count,12801.597575187683
rounded_1h_inview_count_max/rounded_1h_inview_count,12755.311569690704
time_gap_to_next_inview_impression_time_min,12700.529932975769
rounded_3h_inview_count_min-rounded_3h_inview_count,12687.423929214478
rounded_24h_inview_count_median,12658.864599227905
rounded_24h_inview_count_std,12658.860379219055
rounded_6h_inview_count_median,12584.578568696976
rounded_15m_inview_count_norm,12551.1382522583
time_gap_to_next_inview_impression_time_median,12542.02701473236
rounded_12h_inview_count_kurtosis,12440.314767360687
rounded_6h_inview_count_mean/rounded_6h_inview_count,12358.262464046478
rounded_6h_inview_count_std,12305.846593379974
rounded_6h_inview_count_skew,12305.732963085175
rounded_30m_inview_count_norm,12285.857712745667
rounded_5m_inview_count_min/rounded_5m_inview_count,12222.323319911957
rounded_24h_inview_count_mean,12147.802248477936
rounded_1m_inview_count_max/rounded_1m_inview_count,12066.742215156555
rounded_10m_inview_count_kurtosis,12006.524503231049
rounded_20m_inview_count_min-rounded_20m_inview_count,11992.122202396393
article_last_read_time_diff,11873.575640201569
rounded_30m_inview_count_median-rounded_30m_inview_count,11873.364848136902
rounded_10m_inview_count_max-rounded_10m_inview_count,11873.254286289215
rounded_30m_inview_count,11863.39785695076
total_read_time_max,11859.288999795914
rounded_24h_inview_count_skew,11762.60378074646
rounded_10m_inview_count_min/rounded_10m_inview_count,11713.903706073761
multilingual-e5-large-instruct_individual_median_cossim_norm,11649.473736286163
total_read_time_mean,11644.045177459717
rounded_3h_inview_count_min,11606.892301559448
rounded_30m_inview_count_min/rounded_30m_inview_count,11576.782099723816
rounded_30m_inview_count_min-rounded_30m_inview_count,11423.169805049896
rounded_1h_inview_count_min-rounded_1h_inview_count,11415.17932844162
rounded_1m_inview_count_kurtosis,11386.233921051025
rounded_24h_inview_count_rank,11348.077244758606
rounded_20m_inview_count,11288.799665927887
minute,11269.97540140152
rounded_12h_inview_count_mean,11244.881947994232
rounded_12h_inview_count_norm,11173.654338359833
multilingual-e5-large-instruct_individual_quantile_q10_cossim_norm,11153.109472990036
rounded_2m_inview_count_skew,11131.264422416687
rounded_3h_inview_count_std,11121.603271007538
rounded_1m_inview_count_norm,11051.53461933136
rounded_3m_inview_count_kurtosis,11027.500310897827
click_cossim_item2vec_mean_2,10977.758340358734
rounded_6h_inview_count_kurtosis,10953.657556533813
rounded_1m_inview_count_mean/rounded_1m_inview_count,10918.448301315308
rounded_6h_inview_count_min/rounded_6h_inview_count,10893.992421150208
rounded_15m_inview_count_mean/rounded_15m_inview_count,10749.741265058517
multilingual-e5-large-instruct_individual_mean_cossim_norm,10727.978381633759
rounded_6h_inview_count_median-rounded_6h_inview_count,10685.64538192749
rounded_3h_inview_count_max/rounded_3h_inview_count,10628.613208293915
rounded_3h_inview_count_max,10587.436079502106
rounded_12h_inview_count_rank,10553.700462818146
rounded_6h_inview_count_mean,10551.802200555801
past_inview_count_kurtosis,10454.879137992859
time_gap_from_prev_inview_impression_time_max/time_gap_from_prev_inview_impression_time,10424.981462955475
multilingual-e5-large-instruct_individual_quantile_q25_cossim_norm,10373.431830883026
rounded_3h_inview_count_median,10340.371269226074
rounded_6h_inview_count_mean-rounded_6h_inview_count,10293.207595348358
rounded_2m_inview_count_mean-rounded_2m_inview_count,10258.162411212921
time_gap_to_next_inview_impression_time_mean,10088.989352703094
rounded_2m_inview_count_max-rounded_2m_inview_count,10067.372944355011
time_gap_from_prev_inview_impression_time_min,10054.804065704346
rounded_5m_inview_count_kurtosis,10041.156214237213
rounded_20m_inview_count_skew,10033.414067745209
rounded_15m_inview_count_max-rounded_15m_inview_count,9971.25335073471
rounded_2m_inview_count_kurtosis,9912.93373632431
rounded_5m_inview_count_max-rounded_5m_inview_count,9738.042556762695
rounded_15m_inview_count_min-rounded_15m_inview_count,9715.579324245453
click_cossim_item2vec_scroll_mean_0,9510.138728141785
time_gap_from_prev_inview_impression_time_median/time_gap_from_prev_inview_impression_time,9456.255236148834
time_gap_to_next_inview_impression_time_mean/time_gap_to_next_inview_impression_time,9439.235668182373
rounded_1h_inview_count_std,9386.294256210327
rounded_5m_inview_count_skew,9366.222441673279
rounded_15m_inview_count_skew,9358.233788490295
weekday,9350.987026691437
rounded_10m_inview_count_skew,9336.953884601593
rounded_30m_inview_count_mean-rounded_30m_inview_count,9288.117475032806
rounded_3m_inview_count_skew,9170.863861560822
rounded_3h_inview_count_mean,9165.613805294037
rounded_10m_inview_count_mean/rounded_10m_inview_count,9163.68557214737
rounded_15m_inview_count_max/rounded_15m_inview_count,9147.38784790039
rounded_20m_inview_count_mean/rounded_20m_inview_count,9051.917239665985
rounded_5m_inview_count,9011.7760887146
rounded_20m_inview_count_max-rounded_20m_inview_count,8953.900385856628
rounded_30m_inview_count_max/rounded_30m_inview_count,8927.408827781677
rounded_5m_inview_count_max/rounded_5m_inview_count,8742.537777900696
rounded_10m_inview_count_min-rounded_10m_inview_count,8739.210421323776
rounded_20m_inview_count_norm,8689.801903247833
rounded_3m_inview_count_max/rounded_3m_inview_count,8559.721873283386
rounded_1h_inview_count_max,8550.418709278107
time_gap_from_prev_inview_impression_time_mean,8460.974400997162
second,8452.032809734344
inview_count_std,8431.671797275543
rounded_10m_inview_count,8427.2994389534
past_inview_count,8348.531462192535
rounded_12h_inview_count_max/rounded_12h_inview_count,8345.08250284195
rounded_15m_inview_count,8269.802031040192
rounded_3m_inview_count_mean/rounded_3m_inview_count,8237.30978679657
rounded_1h_inview_count_median,8228.864648342133
rounded_1m_inview_count_mean-rounded_1m_inview_count,8105.434511184692
time_gap_to_next_inview_impression_time_max-time_gap_to_next_inview_impression_time,8009.29051399231
rounded_5m_inview_count_mean/rounded_5m_inview_count,8008.506048202515
rounded_6h_inview_count_min,7984.513763427734
rounded_30m_inview_count_max-rounded_30m_inview_count,7941.8944573402405
time_gap_from_prev_inview_impression_time_max-time_gap_from_prev_inview_impression_time,7920.30757522583
rounded_30m_inview_count_std,7835.026495933533
rounded_6h_inview_count_norm,7690.926468372345
rounded_3m_inview_count,7676.650936603546
rounded_1h_inview_count_mean,7609.854760169983
time_gap_to_next_inview_impression_time_max/time_gap_to_next_inview_impression_time,7431.949026584625
rounded_30m_inview_count_mean,7196.324256896973
rounded_15m_inview_count_std,7165.907172679901
time_gap_to_next_inview_impression_time_skew,7081.929291725159
rounded_2m_inview_count,7019.249536514282
rounded_1m_inview_count_max-rounded_1m_inview_count,6791.3807554244995
rounded_20m_inview_count_mean-rounded_20m_inview_count,6759.2120661735535
time_gap_from_prev_inview_impression_time_skew,6739.738929271698
inview_count_mean,6735.603848457336
rounded_15m_inview_count_mean-rounded_15m_inview_count,6699.2994174957275
time_gap_to_next_inview_impression_time_kurtosis,6615.0644967556
time_gap_to_next_inview_impression_time_std,6492.679202079773
rounded_20m_inview_count_std,6487.925190925598
click_cossim_item2vec_mean_1,6484.6793167591095
rounded_24h_inview_count_max/rounded_24h_inview_count,6359.613564491272
time_gap_to_next_inview_impression_time_mean-time_gap_to_next_inview_impression_time,6297.598392248154
rounded_20m_inview_count_max/rounded_20m_inview_count,6255.834054470062
click_cossim_item2vec_mean_0,6193.144365787506
rounded_1h_inview_count_min,6173.638514518738
rounded_1m_inview_count,6107.799725532532
rounded_6h_inview_count_max/rounded_6h_inview_count,5920.929561138153
time_gap_to_next_inview_impression_time_median/time_gap_to_next_inview_impression_time,5878.601296663284
rounded_3m_inview_count_mean-rounded_3m_inview_count,5864.908070325851
rounded_10m_inview_count_mean-rounded_10m_inview_count,5775.729425668716
rounded_30m_inview_count_max,5703.188201904297
click_cossim_item2vec_scroll_mean_3,5631.975835323334
rounded_30m_inview_count_median,5197.600922584534
time_gap_from_prev_inview_impression_time_mean-time_gap_from_prev_inview_impression_time,5187.6000299453735
click_cossim_item2vec_scroll_mean_2,5187.419429779053
past_inview_count_mean,5159.515581846237
time_gap_from_prev_inview_impression_time_std,5132.5054178237915
time_gap_from_prev_inview_impression_time_kurtosis,5084.578136920929
past_inview_count_std,5054.271114349365
rounded_5m_inview_count_mean-rounded_5m_inview_count,5014.637341976166
rounded_1m_inview_count_std,4994.647788524628
rounded_10m_inview_count_std,4940.585636138916
rounded_20m_inview_count_max,4743.527947902679
rounded_2m_inview_count_std,4662.785788059235
rounded_15m_inview_count_median,4610.7466650009155
rounded_30m_inview_count_min,4582.090822696686
rounded_20m_inview_count_min,4348.139597892761
click_cossim_item2vec_mean_3,4302.6700258255005
inview_count,4292.00303030014
rounded_3m_inview_count_std,4037.0154032707214
rounded_1m_inview_count_max,4007.9144716262817
rounded_15m_inview_count_min,3890.465266227722
time_gap_from_prev_inview_impression_time_mean/time_gap_from_prev_inview_impression_time,3842.629630088806
click_cossim_item2vec_read_time_mean_0,3842.1518783569336
rounded_3m_inview_count_min,3807.3569054603577
rounded_10m_inview_count_mean,3763.082902908325
rounded_15m_inview_count_max,3681.2438917160034
rounded_2m_inview_count_median,3658.400387763977
rounded_10m_inview_count_min,3645.2188687324524
rounded_10m_inview_count_median,3644.4999737739563
rounded_3m_inview_count_max,3621.626492023468
rounded_5m_inview_count_std,3579.116105556488
rounded_15m_inview_count_mean,3557.834587097168
rounded_10m_inview_count_max,3480.265616416931
rounded_20m_inview_count_median,3464.027588367462
rounded_1m_inview_count_min,3409.592378616333
inview_count_max/inview_count,3354.4940252304077
rounded_5m_inview_count_min,3311.240873813629
rounded_20m_inview_count_mean,3240.3744616508484
rounded_3m_inview_count_median,3213.7136278152466
click_cossim_item2vec_read_time_mean_3,3193.504326581955
rounded_1m_inview_count_median,3175.5502495765686
rounded_2m_inview_count_max,3150.446779727936
time_gap_from_prev_inview_impression_time_median-time_gap_from_prev_inview_impression_time,3066.8760800361633
rounded_5m_inview_count_max,3017.416603565216
time_gap_to_next_inview_impression_time_min-time_gap_to_next_inview_impression_time,3012.0436491966248
cooccur_count_mean_norm,2819.838942527771
rounded_2m_inview_count_min,2721.3304405212402
rounded_5m_inview_count_median,2652.0540528297424
inview_count_min-inview_count,2626.4556493759155
time_gap_from_prev_inview_impression_time_min-time_gap_from_prev_inview_impression_time,2563.0167112350464
time_gap_from_prev_inview_impression_time_min/time_gap_from_prev_inview_impression_time,2536.4589323997498
rounded_1m_inview_count_mean,2528.2001485824585
time_gap_to_next_inview_impression_time_median-time_gap_to_next_inview_impression_time,2521.0227007865906
past_inview_count_median-past_inview_count,2475.6584119796753
rounded_5m_inview_count_mean,2334.9622659683228
rounded_2m_inview_count_mean,2246.742479801178
click_cossim_item2vec_read_time_mean_2,2219.0937485694885
rounded_3m_inview_count_mean,2193.6510248184204
inview_count_median,2029.1761379241943
past_inview_count_max/past_inview_count,1956.3643021583557
inview_count_max-inview_count,1291.8068826198578
inview_count_max,1200.3252620697021
is_subscriber,1092.8766622543335
past_inview_count_median,1025.3430771827698
past_inview_count_max-past_inview_count,976.4844903945923
min_count_article_ids_inview,805.184859752655
past_inview_count_max,786.854166507721
age,744.3164505958557
inview_count_min,727.397102355957
postcode,644.4723010063171
article_read_count,424.95027017593384
gender,393.7454309463501
is_sso_user,390.8049268722534
past_inview_count_min,124.54151058197021
