feature_name,importance
time_gap_from_prev_inview_impression_time_median/time_gap_from_prev_inview_impression_time,10144.89665722847
rounded_15m_inview_count,10076.366613149643
rounded_30m_inview_count_max-rounded_30m_inview_count,10072.494126081467
rounded_30m_inview_count_std,10052.290870666504
rounded_15m_inview_count_min-rounded_15m_inview_count,10025.045042276382
time_gap_to_next_inview_impression_time_mean/time_gap_to_next_inview_impression_time,10014.537063598633
rounded_1m_inview_count_norm,9985.962163686752
rounded_20m_inview_count_norm,9833.197351932526
rounded_15m_inview_count_std,9814.554181575775
click_cossim_item2vec_scroll_mean_0,9752.41794848442
rounded_12h_inview_count_max/rounded_12h_inview_count,9718.442878246307
inview_count_mean,9594.494437932968
time_gap_to_next_inview_impression_time_skew,9456.451740503311
rounded_30m_inview_count_max/rounded_30m_inview_count,9298.711079120636
time_gap_from_prev_inview_impression_time_max-time_gap_from_prev_inview_impression_time,9180.90163397789
rounded_5m_inview_count_max/rounded_5m_inview_count,9107.363118171692
rounded_6h_inview_count_min,8919.70692896843
rounded_6h_inview_count_norm,8912.368377685547
rounded_10m_inview_count_mean/rounded_10m_inview_count,8781.536337137222
rounded_5m_inview_count_mean/rounded_5m_inview_count,8758.328121185303
weekday,8754.263764381409
time_gap_to_next_inview_impression_time_max-time_gap_to_next_inview_impression_time,8702.307134389877
rounded_24h_inview_count_max/rounded_24h_inview_count,8684.425868034363
rounded_20m_inview_count_mean-rounded_20m_inview_count,8607.70070695877
rounded_20m_inview_count_max-rounded_20m_inview_count,8502.718137741089
time_gap_from_prev_inview_impression_time_skew,8431.168627738953
time_gap_to_next_inview_impression_time_std,8426.408326387405
time_gap_to_next_inview_impression_time_kurtosis,8312.285127878189
rounded_20m_inview_count_std,8267.815382480621
rounded_1m_inview_count_max-rounded_1m_inview_count,8103.041364431381
rounded_3m_inview_count,7940.547625780106
rounded_15m_inview_count_mean-rounded_15m_inview_count,7822.082904577255
click_cossim_item2vec_mean_0,7732.67053103447
time_gap_to_next_inview_impression_time_max/time_gap_to_next_inview_impression_time,7686.195504188538
rounded_1h_inview_count_mean,7652.623166561127
rounded_2m_inview_count,7621.5346574783325
rounded_1m_inview_count,7519.905917406082
rounded_20m_inview_count_max/rounded_20m_inview_count,7448.2608733177185
rounded_6h_inview_count_max/rounded_6h_inview_count,7439.782613992691
rounded_30m_inview_count_median,7219.38051533699
time_gap_to_next_inview_impression_time_median/time_gap_to_next_inview_impression_time,7213.974598169327
rounded_3m_inview_count_mean-rounded_3m_inview_count,7190.136650085449
rounded_10m_inview_count_mean-rounded_10m_inview_count,7058.952170610428
time_gap_to_next_inview_impression_time_mean-time_gap_to_next_inview_impression_time,7018.044196128845
click_cossim_item2vec_mean_1,6966.951783895493
rounded_1h_inview_count_min,6942.390079975128
time_gap_from_prev_inview_impression_time_kurtosis,6883.227075815201
click_cossim_item2vec_scroll_mean_3,6840.32474398613
time_gap_from_prev_inview_impression_time_std,6836.552673578262
past_inview_count_std,6800.164189815521
past_inview_count_mean,6678.651779651642
rounded_30m_inview_count_min,6515.709299087524
rounded_30m_inview_count_mean,6458.206795692444
rounded_30m_inview_count_max,6174.8233342170715
click_cossim_item2vec_scroll_mean_2,6165.140584230423
rounded_5m_inview_count_mean-rounded_5m_inview_count,6123.2813856601715
inview_count,6088.318593740463
time_gap_from_prev_inview_impression_time_mean-time_gap_from_prev_inview_impression_time,6076.849846601486
rounded_1m_inview_count_std,5911.586179733276
rounded_3m_inview_count_std,5646.963525295258
inview_count_max/inview_count,5627.602756023407
rounded_5m_inview_count_std,5494.187274217606
click_cossim_item2vec_mean_3,5441.055753946304
rounded_20m_inview_count_max,5413.828008174896
click_cossim_item2vec_read_time_mean_0,5352.302961587906
rounded_2m_inview_count_min,5346.436549663544
rounded_10m_inview_count_std,5204.451032876968
rounded_20m_inview_count_mean,5176.547210693359
rounded_2m_inview_count_std,5145.632430553436
time_gap_from_prev_inview_impression_time_mean/time_gap_from_prev_inview_impression_time,5074.068918228149
rounded_20m_inview_count_median,5014.525596618652
rounded_1m_inview_count_max,4904.399872779846
rounded_3m_inview_count_median,4845.746354341507
rounded_20m_inview_count_min,4838.464724779129
rounded_15m_inview_count_max,4836.670736551285
rounded_15m_inview_count_mean,4799.721499919891
rounded_15m_inview_count_min,4752.560845851898
past_inview_count_max/past_inview_count,4668.245138883591
rounded_15m_inview_count_median,4560.687072753906
rounded_1m_inview_count_min,4439.4407641887665
rounded_5m_inview_count_max,4351.733443975449
rounded_10m_inview_count_min,4328.3486840724945
rounded_5m_inview_count_min,4174.023368597031
rounded_10m_inview_count_median,4144.493370771408
rounded_2m_inview_count_median,4046.875799179077
rounded_3m_inview_count_max,4044.934550046921
rounded_10m_inview_count_max,4041.1894652843475
time_gap_to_next_inview_impression_time_min-time_gap_to_next_inview_impression_time,4003.3979325294495
