feature_name,importance
rounded_10m_inview_count_skew,12191.09339261055
time_gap_to_next_inview_impression_time_mean,12170.300709486008
rounded_2m_inview_count_mean-rounded_2m_inview_count,12133.833756923676
inview_count_median-inview_count,12087.039813756943
rounded_3h_inview_count_std,12033.61679983139
rounded_2m_inview_count_skew,12002.877569437027
rounded_20m_inview_count_min-rounded_20m_inview_count,11791.911556243896
click_cossim_item2vec_mean_2,11784.753592967987
rounded_20m_inview_count,11730.939649105072
rounded_1h_inview_count_max/rounded_1h_inview_count,11697.440128326416
rounded_1h_inview_count_median,11604.775011062622
time_gap_to_next_inview_impression_time_mean/time_gap_to_next_inview_impression_time,11546.859617710114
rounded_1h_inview_count_max,11509.129228830338
rounded_3m_inview_count_mean/rounded_3m_inview_count,11485.927217721939
rounded_3h_inview_count_mean,11468.798994779587
rounded_24h_inview_count_max/rounded_24h_inview_count,11421.159991264343
rounded_12h_inview_count_min/rounded_12h_inview_count,11407.366441726685
rounded_30m_inview_count_max/rounded_30m_inview_count,11215.65847158432
rounded_30m_inview_count_std,11167.46086359024
rounded_3m_inview_count_max/rounded_3m_inview_count,11100.90288066864
rounded_1m_inview_count_mean-rounded_1m_inview_count,11081.040492534637
rounded_15m_inview_count_min-rounded_15m_inview_count,10996.792181253433
time_gap_from_prev_inview_impression_time_mean,10982.224295854568
past_inview_count_min-past_inview_count,10845.751819133759
rounded_30m_inview_count_max-rounded_30m_inview_count,10808.553143501282
rounded_3h_inview_count_min,10733.551258563995
time_gap_from_prev_inview_impression_time_median/time_gap_from_prev_inview_impression_time,10705.785776615143
past_inview_count,10611.80206823349
inview_count_std,10473.948843479156
rounded_10m_inview_count,10334.41372346878
rounded_3m_inview_count_skew,10267.780172348022
rounded_6h_inview_count_norm,10180.732902526855
rounded_15m_inview_count_mean/rounded_15m_inview_count,10127.238692045212
inview_count_mean,10113.108870744705
rounded_10m_inview_count_mean/rounded_10m_inview_count,10026.910801649094
rounded_5m_inview_count_max-rounded_5m_inview_count,10021.987517356873
rounded_15m_inview_count,10007.813913345337
article_last_read_time_diff,9939.869728803635
rounded_20m_inview_count_norm,9918.275845050812
rounded_5m_inview_count,9917.350438594818
rounded_2m_inview_count_max-rounded_2m_inview_count,9715.036164522171
rounded_6h_inview_count_min,9677.106693029404
rounded_5m_inview_count_max/rounded_5m_inview_count,9576.698368549347
time_gap_to_next_inview_impression_time_skew,9543.75578713417
rounded_30m_inview_count_mean,9271.942813158035
rounded_5m_inview_count_mean/rounded_5m_inview_count,9058.99926161766
rounded_15m_inview_count_max/rounded_15m_inview_count,9021.675642251968
rounded_20m_inview_count_std,8956.55838394165
time_gap_from_prev_inview_impression_time_skew,8774.399350643158
weekday,8745.305085659027
time_gap_to_next_inview_impression_time_std,8731.842580795288
rounded_20m_inview_count_max-rounded_20m_inview_count,8592.048898220062
